Sol_EAR,Sag_EAR,Etiket
0.08400609837849861,0.21676349355977942,1
0.08728636807161914,0.22007417305603894,1
0.09554784069097473,0.21552387658081312,1
0.09907353286892047,0.2066636876864961,1
0.09994470243736807,0.2072036656629053,1
0.09635828534305188,0.2111226406312464,1
0.09698248917873913,0.20970102015653602,1
0.09453645786202734,0.2099604966021175,1
0.09485925354382077,0.20865833442247134,1
0.09469096817348643,0.20938868244036724,1
0.08741186685198661,0.21061978614335705,1
0.08598770163597252,0.20842126342570055,1
0.08847495447991616,0.21059793639373678,1
0.08722636102641741,0.2072178857598615,1
0.09092656518976915,0.2073664505136307,1
0.09198898355674125,0.20720919741609672,1
0.08982320763900603,0.20616998028840877,1
0.08858059888354479,0.20948226549992421,1
0.08851152403179145,0.21181593678990204,1
0.08855534200746996,0.21326232658848904,1
0.0845600695916069,0.21154798261562074,1
0.08807206848341079,0.20867150429852432,1
0.09303748507898459,0.21121974249291384,1
0.09133498717061983,0.20726899629759693,1
0.09128495742467221,0.19929531897264463,1
0.09173127420575611,0.1985153909670405,1
0.09659386511523245,0.19587163292887919,1
0.09443516704477499,0.20252012005305506,1
0.09410571270963783,0.21388048166223433,1
0.09446605623742949,0.21498659506307796,1
0.09384298156140511,0.20832256398276366,1
0.09843801009465293,0.21880309263528833,1
0.10140694722381494,0.21809349984478107,1
0.09780816177337534,0.21805471039557697,1
0.091442927309938,0.2163827756973512,1
0.09214938366443161,0.21637703437114292,1
0.08249656327542707,0.21554170398734174,1
0.0923774989241171,0.21190917260376313,1
0.09461446271764642,0.21724518209857932,1
0.08948872110866284,0.2138012412168485,1
0.08478301437785682,0.2021446229017813,1
0.08461314380925052,0.19957152230652486,1
0.0806900165131292,0.1969550817545528,1
0.07997075925398363,0.20101247570620934,1
0.08519089210473481,0.20626515858273917,1
0.08461749778262259,0.2047683057649506,1
0.08757440622696938,0.2027732781895872,1
0.09256238813472295,0.20718486690925766,1
0.08871463357986678,0.21689036331607567,1
0.08709171236064145,0.22280290495003569,1
0.08740331624032369,0.22449486446511813,1
0.09777536349694439,0.22627713613971082,1
